Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397577978296611,0,0,0,0,1,Target-0-100-20_1,13340551,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577978407717,0,0,0,0,1,Target-0-100-20_1,13451657,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577978518195,0,0,0,0,1,Target-0-100-20_1,13562135,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577978628565,0,0,0,0,1,Target-0-100-20_1,13672505,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577978744026,0,0,0,0,1,Target-0-100-20_1,13787966,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577978854514,0,0,0,0,1,Target-0-100-20_1,13898454,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577978967366,0,0,0,0,1,Target-0-100-20_1,14011306,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577979080095,0,0,0,0,1,Target-0-100-20_1,14124035,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577979185797,0,0,0,0,1,Target-0-100-20_1,14229737,-100,0,5,100,0,5,-98,0002,0,8608231,False,198,0005,10
638397577979296201,0,0,0,0,1,Target-0-100-20_1,14340141,-100,0,5,100,0,5,-96,65775,-0,4303669,False,196,6599,10
638397577979406605,0,0,0,0,1,Target-0-100-20_1,14450545,-100,0,5,100,0,5,-92,63036,-0,4303669,False,192,6326,10
638397577979522576,0,0,0,0,1,Target-0-100-20_1,14566516,-100,0,5,100,0,5,-84,57551,-1,721653,False,184,5889,10
638397577979633464,0,0,0,0,1,Target-0-100-20_1,14677404,-100,0,5,100,0,5,-76,52072,-3,012843,False,176,5557,10
638397577979745939,0,0,0,0,1,Target-0-100-20_1,14789879,-100,0,5,100,0,5,-61,75353,-3,012843,False,161,7917,10
