Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397578968282995,0,0,0,0,0,Target-0-100-20_0,13884126,0,0,-100,0,5,-6,712343,188,0868,False,209,5027,10
638397578968396234,0,0,0,0,0,Target-0-100-20_0,13997365,0,0,-100,0,5,-6,712343,188,0868,False,209,5027,10
638397578968496536,0,0,0,0,0,Target-0-100-20_0,14097667,0,0,-100,0,5,-6,712343,188,0868,False,209,5027,10
638397578968618266,0,0,0,0,0,Target-0-100-20_0,14219397,0,0,-100,0,5,-6,712343,188,0868,False,209,5027,10
638397578968729142,0,0,0,0,0,Target-0-100-20_0,14330273,0,0,-100,0,5,-6,712343,188,0868,False,209,5027,10
638397578968839819,0,0,0,0,0,Target-0-100-20_0,14440950,0,0,-100,0,5,-6,712343,188,0868,False,209,5027,10
638397578968945885,0,0,0,0,0,Target-0-100-20_0,14547016,0,0,-100,0,5,-6,712343,188,0868,False,209,5027,10
638397578969061651,0,0,0,0,0,Target-0-100-20_0,14662782,0,0,-100,0,5,-6,712343,188,0868,False,209,5027,10
638397578969173393,0,0,0,0,0,Target-0-100-20_0,14774524,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578969283745,0,0,0,0,0,Target-0-100-20_0,14884876,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578969394606,0,0,0,0,0,Target-0-100-20_0,14995737,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578969505576,0,0,0,0,0,Target-0-100-20_0,15106707,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578969607864,0,0,0,0,0,Target-0-100-20_0,15208995,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578969729419,0,0,0,0,0,Target-0-100-20_0,15330550,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578969880047,0,0,0,0,0,Target-0-100-20_0,15481178,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578969950233,0,0,0,0,0,Target-0-100-20_0,15551364,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578970062409,0,0,0,0,0,Target-0-100-20_0,15663540,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578970171517,0,0,0,0,0,Target-0-100-20_0,15772648,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578970282018,0,0,0,0,0,Target-0-100-20_0,15883149,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578970397490,0,0,0,0,0,Target-0-100-20_0,15998621,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578970501074,0,0,0,0,0,Target-0-100-20_0,16102205,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578970621489,0,0,0,0,0,Target-0-100-20_0,16222620,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
